city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"Los Angeles, CA, USA",Home,West Hollywood,https://www.airbnb.com/rooms/45388054,Entire home,4.0,2.0,2.0,2.0,private,2636,5.0,92,34.10339,-118.37638,True,,True,False,"Garden view, Ocean view, Pool view, City skyline view, Mountain view, Valley view, Private pool, Private hot tub, Kitchen, Wifi, Dedicated workspace, HDTV with Apple TV, Amazon Prime Video, DVD player, Disney+, Netflix, premium cable, Fire TV, Hulu, Washer, Free dryer – In unit, Central air conditioning, Hair dryer, Essentials, Cooking basics, Dishes and silverware, Cleaning products, Heating, Luggage dropoff allowed, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Safe, Clothing storage: walk-in closet and closet, Ethernet connection, HDTV with Apple TV, Amazon Prime Video, DVD player, Disney+, Netflix, premium cable, Fire TV, Hulu, Sound system, Books and reading material, High chair, Fireplace guards, Outlet covers, Board games, Central air conditioning, Indoor fireplace: gas, wood-burning, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Pocket wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: Nespresso, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Trash compactor, Barbecue utensils, Breakfast bar, Dining table, Coffee, Waterfront, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Outdoor kitchen with oven, BBQ grill, Beach essentials, Sun loungers, Private pool, Private hot tub, Free parking on premises, Free street parking, EV charger"
"Los Angeles, CA, USA",Apartment,Glendale,https://www.airbnb.com/rooms/1620593302733582867,Entire rental unit,6.0,1.0,2.0,1.0,private,257,5.0,17,34.16497,-118.2605,True,92.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Exercise equipment, Air conditioning, Ceiling fan, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Trash compactor, Dining table, Coffee, Laundromat nearby, Patio or balcony, Outdoor furniture, Outdoor dining area, Outdoor kitchen, BBQ grill, Free parking on premises, Free street parking, Pool, Hot tub, Elevator, Gym, Paid parking off premises, Paid parking on premises, Long term stays allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Los Angeles, CA, USA",Cabin,Topanga,https://www.airbnb.com/rooms/1088041980933754245,Entire cabin,6.0,3.0,3.0,2.0,private,519,4.97,225,34.07536,-118.6001,True,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Dryer, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, 65 inch HDTV with Amazon Prime Video, Apple TV, Fire TV, HBO Max, Hulu, Netflix, Central air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Dining table, Coffee, Free driveway parking on premises – 2 spaces, Pets allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Los Angeles, CA, USA",Apartment,Vernon,https://www.airbnb.com/rooms/1060986356773865489,Entire rental unit,4.0,2.0,2.0,2.0,private,515,4.96,234,34.0133,-118.23829,True,100.0,True,False,"Mountain view, City skyline view, Hair dryer, Cleaning products, Tsubaki shampoo, Tsubaki conditioner, Neutrogena body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: walk-in closet, closet, and wardrobe, Ethernet connection, 75 inch HDTV with Netflix, Hulu, Samsung Bluetooth sound system, Central air conditioning, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Whirlpool gas stove, Whirlpool stainless steel single oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Rice maker, Barbecue utensils, Dining table, Coffee, Private entrance, Laundromat nearby, Free residential garage on premises – 1 space, Elevator, Paid parking lot off premises, Paid parking on premises, Single level home, Cleaning available during stay, Host greets you, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/26569716,Entire home,6.0,4.0,4.0,3.0,private,758,4.99,245,34.13675,-118.44915,True,100.0,True,False,"Pool view, Mountain view, Valley view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet, Ethernet connection, 120 inch HDTV with Amazon Prime Video, Piano, Ping pong table, Books and reading material, Movie theater, Board games, Central air conditioning, Indoor fireplace: gas, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Hammock, Outdoor dining area, BBQ grill, Beach essentials, Sun loungers, Free parking on premises, Free street parking, Private outdoor pool - available all year, open 24 hours, Private hot tub, Single level home, Pets allowed, Long term stays allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Los Angeles, CA, USA",Home,Malibu,https://www.airbnb.com/rooms/1497892904550255248,Entire home,10.0,5.0,7.0,1.0,private,2294,5.0,4,34.04359,-118.57358,False,100.0,True,False,"Bathtub, Cleaning products, Hot water, Washer, Dryer, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Sound system, Exercise equipment, Ping pong table, Pool table, Fireplace guards, Board games, Air conditioning, Indoor fireplace, Heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Barbecue utensils, Dining table, Waterfront, Beach access, Patio or balcony, Private backyard, Fire pit, Outdoor furniture, Outdoor dining area, Private outdoor kitchen, BBQ grill, Beach essentials, Sun loungers, Free parking on premises, Free street parking, Hot tub, Long term stays allowed, Unavailable: EssentialsEssentials"
"Los Angeles, CA, USA",Home,Glendale,https://www.airbnb.com/rooms/1644431133252274304,Entire home,10.0,4.0,4.0,4.0,private,289,5.0,1,34.14115,-118.2324,False,90.0,True,False,"Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, Toaster, Dining table, Coffee, Private entrance, Free driveway parking on premises – 3 spaces, Pets allowed, Luggage dropoff allowed, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"Los Angeles, CA, USA",The Hills Inn Eagle Rock,,https://www.airbnb.com/rooms/1359953316591763608,,,,,,,135,4.75,464,34.1391,-118.2168,False,,False,False,"Pool, Elevator, Luggage dropoff allowed, Bathtub, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, Safe, Clothing storage, Smoke alarm, Carbon monoxide alarm"
"Los Angeles, CA, USA",Chamberlain West Hollywood,,https://www.airbnb.com/rooms/1084863276546263289,,,,,,,360,4.79,155,34.0899,-118.379,False,,False,False,"Pool, Elevator, Gym, Paid parking on premises, Pets allowed, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, TV, Crib, Air conditioning, Heating, Smoke alarm, Wifi, Dedicated workspace"
"Los Angeles, CA, USA",Montrose at Beverly Hills,,https://www.airbnb.com/rooms/1077513934037553390,,,,,,,348,4.85,248,34.0878,-118.3876,False,,False,False,"Pool, Elevator, Gym, Paid parking on premises, Pets allowed, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, TV, Crib, Air conditioning, Heating, Smoke alarm, Wifi"
"Los Angeles, CA, USA",Beverly Terrace,,https://www.airbnb.com/rooms/1610483402889905589,,,,,,,219,4.8,5,34.0804,-118.39,False,,False,False,"Paid parking on premises, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, Safe, TV, Crib, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace, Coffee maker"
"Los Angeles, CA, USA",Sonesta Los Angeles Airport Lax,,https://www.airbnb.com/rooms/1379900649534229125,,,,,,,180,3.91,34,33.9465,-118.3892,False,,False,False,"Pool, Elevator, Gym, Paid parking on premises, Pets allowed, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, TV, Air conditioning, Heating, Smoke alarm, Wifi, Coffee maker"
"Los Angeles, CA, USA",Glendale Express,,https://www.airbnb.com/rooms/1466767552843228372,,,,,,,149,4.3,61,34.1549,-118.2635,False,,False,False,"Pool, Elevator, Pets allowed, Luggage dropoff allowed, Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, TV, Crib, Smoke alarm, Wifi, Dedicated workspace, Coffee maker, Kitchenette"
"Los Angeles, CA, USA",The Anza Hotel Calabasas,,https://www.airbnb.com/rooms/1227735182726176346,,,,,,,174,4.54,123,34.1568,-118.642,False,,False,False,"Pool, Elevator, Gym, Paid parking on premises, Pets allowed, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, TV, Crib, Air conditioning, Heating, Wifi, Dedicated workspace, Coffee maker"
"Los Angeles, CA, USA",Coast Burbank Hotel,,https://www.airbnb.com/rooms/1045288330159980296,,,,,,,224,4.92,12,34.165,-118.3258,False,,False,False,"Elevator, Gym, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, TV, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace, Coffee maker"
"Los Angeles, CA, USA",The Lexmar,,https://www.airbnb.com/rooms/1604919871195831031,,,,,,,142,4.2,5,34.0752,-118.2654,False,,False,False,"Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, TV, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace"
"Los Angeles, CA, USA",Ayres Suites Diamond Bar,,https://www.airbnb.com/rooms/1558991855911224611,,,,,,,163,5.0,3,34.0034,-117.8296,False,,False,False,"Pool, Elevator, Gym, Luggage dropoff allowed, Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Bed linens, Room-darkening shades, Iron, TV, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace"
"Los Angeles, CA, USA",Cabin,Marina del Rey,https://www.airbnb.com/rooms/1651602164261017446,Entire cabin,5.0,1.0,2.0,1.0,private,271,4.9,1,33.99242,-118.44612,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, Ethernet connection, HDTV with Amazon Prime Video, Apple TV, Roku, Books and reading material, Crib - available upon request, Pack ’n play/Travel crib - available upon request, Children’s books and toys, High chair - available upon request, Baby bath - always at the listing, Children’s dinnerware, Outlet covers, Board games, Baby safety gates, Indoor fireplace: electric, Ceiling fan, Central heating, Heating - split type ductless system, Noise decibel monitors on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Other gas stove, Stainless steel oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Trash compactor, Barbecue utensils, Dining table, Coffee, Waterfront, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Private outdoor kitchen, Private BBQ grill: charcoal, Beach essentials, Free residential garage on premises – 2 spaces, Free street parking, Pets allowed, Long term stays allowed, Self check-in, Smart lock, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/1451533851332186425,Entire home,10.0,5.0,6.0,4.0,private,1301,5.0,16,34.1487,-118.4027,True,99.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Piano, Air conditioning, Indoor fireplace: gas, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Thermador stainless steel gas stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Trash compactor, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard, Outdoor furniture, Outdoor dining area, Private outdoor kitchen, BBQ grill, Sun loungers, Free parking garage on premises, Pool"
"Los Angeles, CA, USA",Apartment,Los Angeles,https://www.airbnb.com/rooms/1597577985834501331,Entire rental unit,7.0,2.0,4.0,2.0,private,399,5.0,7,34.2152,-118.38391,False,96.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Hot water, Washer, Dryer, Hangers, Bed linens, Iron, TV, Exercise equipment, Board games, Air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Dishwasher, Stove, Oven, Coffee maker, Wine glasses, Toaster, Blender, Dining table, Coffee, Private patio or balcony, Fire pit, Outdoor dining area, BBQ grill, Free parking on premises, Hot tub, Elevator, EV charger, Gym, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials"
"Los Angeles, CA, USA",Apartment,Marina del Rey,https://www.airbnb.com/rooms/1613551780240984350,Entire rental unit,6.0,1.0,1.0,1.0,private,261,5.0,15,33.98395,-118.44448,True,100.0,True,False,"Pool view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Mosquito net, Clothing storage, Ethernet connection, TV, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: espresso machine, Wine glasses, Toaster, Baking sheet, Blender, Trash compactor, Barbecue utensils, Dining table, Coffee, Laundromat nearby, Private patio or balcony, Outdoor dining area, BBQ grill, Free parking garage on premises, Shared pool, Shared hot tub, Elevator, Gym, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Unavailable: EssentialsEssentials"
"Los Angeles, CA, USA",Villa,Los Angeles,https://www.airbnb.com/rooms/1528450916945680390,Entire villa,12.0,5.0,8.0,6.0,private,1534,5.0,9,34.1191,-118.2743,True,98.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Iron, Clothing storage, TV, Sound system, Air conditioning, Indoor fireplace: gas, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Private outdoor kitchen, Private BBQ grill: gas, Beach essentials, Free parking garage on premises – 4 spaces, Private outdoor pool - available all year, open 24 hours, heated"
"Los Angeles, CA, USA",Apartment,Los Angeles,https://www.airbnb.com/rooms/1586473437990055222,Entire rental unit,8.0,2.0,3.0,3.0,private,361,5.0,10,34.08908,-118.35069,False,100.0,True,False,"Hair dryer, Washer, Iron, TV, Crib, Air conditioning, Heating, Smoke alarm, Carbon monoxide alarm, Wifi, Kitchen, Cooking basics, BBQ grill, Free parking on premises, Pool, Pets allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: EssentialsEssentials, Unavailable: ShampooShampoo, Unavailable: Private entrancePrivate entrance"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/749432416774983495,Entire home,6.0,3.0,3.0,3.0,private,443,4.98,181,33.9698,-118.3294,True,100.0,True,False,"Courtyard view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, TV, Life size games, Crib, Pack ’n play/Travel crib - available upon request, Folding or convertible high chair - available upon request, Air conditioning, Indoor fireplace: gas, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Stainless steel oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Pets allowed, Self check-in, Keypad"
"Los Angeles, CA, USA",Tiny home,Topanga,https://www.airbnb.com/rooms/31537264,,2.0,1.0,1.0,1.0,private,174,4.99,200,34.08218,-118.60417,True,100.0,True,False,"Mountain view, Valley view, Hair dryer, Cleaning products, Shampoo, Everyone conditioner, Everyone body soap, Bidet, Outdoor shower, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Clothing storage, Window AC unit, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Hot water kettle, Coffee maker, Toaster, Rice maker, Kitchenette, Coffee, Private entrance, Patio or balcony, Outdoor furniture, Outdoor dining area, Beach essentials, Free driveway parking on premises – 1 space, Private sauna, Housekeeping - available at extra cost, Host greets you, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: KitchenKitchen, Unavailable: TVTV, Unavailable: WasherWasher, Unavailable: DryerDryer"
"Los Angeles, CA, USA",Apartment,West Hollywood,https://www.airbnb.com/rooms/1488587876617641828,Entire rental unit,3.0,1.0,2.0,1.0,private,267,5.0,12,34.09287,-118.34566,True,100.0,True,False,"City skyline view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: closet, Ethernet connection, TV, Exercise equipment, Books and reading material, Board games, Air conditioning, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel gas stove, Stainless steel double oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Baking sheet, Barbecue utensils, Dining table, Coffee, Private patio or balcony, Fire pit, Outdoor furniture, Outdoor dining area, Outdoor kitchen with sink, BBQ grill, Free parking on premises, Free street parking, Pool, Hot tub, Elevator, Private gym in building, Pets allowed, Smoking allowed, Long term stays allowed, Housekeeping available 6 hours a day, 6 days a week - available at extra cost, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
